time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
5.770000,0.504595273007,-0.695693699235,-0.0356680418864,1.03217008933,0.0176679084714,1.21740413655,0.0917699636243
5.780000,0.505665545787,-0.695555997772,-0.0351280754398,1.03248862357,0.0177765595591,1.21737055851,0.0916572062157
5.790000,0.50629404558,-0.695273385023,-0.0351816214751,1.03246111884,0.0177121915998,1.21662431497,0.0915327208238
5.800000,0.506775746415,-0.694979748756,-0.0349360922187,1.03242097152,0.0180715535471,1.2165040422,0.0917538049421
5.810000,0.507541493998,-0.695033070663,-0.0352304413136,1.03270578834,0.01773844758,1.21685253534,0.0920286561269
5.820000,0.508107665544,-0.695140549407,-0.0350849653533,1.03285715017,0.0173183363523,1.21681941165,0.0922087716281
5.830000,0.509141966084,-0.69519449091,-0.0347934950348,1.0326667306,0.0171951998357,1.21691223184,0.092109989812
5.840000,0.510098547778,-0.695266501534,-0.034835593835,1.0329139853,0.0173274952748,1.21689594824,0.0916279296417
5.850000,0.51062988389,-0.69498929268,-0.0349144673281,1.0332852023,0.0177514008618,1.21662276419,0.0917911517985
5.860000,0.511466282934,-0.694674884104,-0.0351242314189,1.03325302967,0.0178999524617,1.21642388616,0.0920847131107
5.870000,0.512098528138,-0.694526636606,-0.0349088802919,1.0336793587,0.0179380299649,1.2162972097,0.0919526112156
5.880000,0.512887539021,-0.694066220002,-0.0350435695546,1.03392567888,0.0176966459011,1.21611826656,0.092170005154
5.890000,0.514154567608,-0.693442224834,-0.0351967968588,1.0339620862,0.0173849377883,1.21567955643,0.0924053959912
5.900000,0.514530597681,-0.69359170582,-0.0349618839973,1.0343341246,0.0171632755042,1.21575808892,0.0923274065726
5.910000,0.5149404128,-0.693781433202,-0.0343953345486,1.0342429503,0.0175510700981,1.21554707292,0.0924888804866
5.920000,0.515495698293,-0.693413503184,-0.0339734760156,1.03427747795,0.0179216980431,1.21475900872,0.0927651576765
5.930000,0.515793349004,-0.693350451679,-0.0341086179199,1.03484067015,0.0180567084437,1.21427651129,0.0924784663805
5.940000,0.516796531456,-0.693039595073,-0.0342847185568,1.03564458913,0.0174490632056,1.21402637073,0.0926349076728
5.950000,0.517856791743,-0.692918538436,-0.0342547864458,1.03569675184,0.0171095203011,1.21344229577,0.0929283936247
5.960000,0.518372142845,-0.692632427306,-0.0342427915024,1.0356973397,0.0175981573877,1.21298357383,0.0927535041889
5.970000,0.519006101872,-0.69219195732,-0.0344132109675,1.03540754031,0.0176884713137,1.21291927546,0.0926363486123
5.980000,0.520014601294,-0.692214342435,-0.0349034705184,1.03549759166,0.0177883182878,1.21272421592,0.0924949942796
5.990000,0.520672715429,-0.692493372386,-0.0351061063079,1.03529058846,0.017540786127,1.21260268932,0.0926742971059
6.000000,0.520798213122,-0.692097862748,-0.0347045133493,1.03501519636,0.0177669241213,1.21248681124,0.0926343231395
6.010000,0.521221834764,-0.691912997971,-0.0344678852416,1.03526932425,0.0179006657039,1.21250516321,0.0925964758755
6.020000,0.522345285774,-0.692243290279,-0.0344557064656,1.03528363867,0.0178118612613,1.21288171865,0.0930398505092
6.030000,0.5229000453,-0.692259585857,-0.0345754325086,1.03516845436,0.0177094658859,1.21231528301,0.0929380089355
6.040000,0.522954022893,-0.69187490304,-0.0345902329279,1.0356275418,0.0179452098731,1.21203589285,0.0929409785606
6.050000,0.524042609887,-0.691153910641,-0.0343542266201,1.03562420076,0.0175887331332,1.21234901782,0.0931795328819
6.060000,0.524958611434,-0.691042168441,-0.0343112333933,1.03531074767,0.0175610435146,1.21234872093,0.0930759508466
6.070000,0.525154607714,-0.690796828765,-0.0341342081688,1.0352636348,0.0179214821855,1.21210961481,0.093090056439
6.080000,0.525781456075,-0.690670121759,-0.0340753835778,1.03512550597,0.0179685999596,1.21224482241,0.0934794732348
6.090000,0.526524829927,-0.690949772652,-0.0344081859962,1.03476351317,0.0177448450744,1.21259024301,0.0934065436398
6.100000,0.527011822651,-0.691051358105,-0.0343984062288,1.03439603297,0.0175968318004,1.21290671098,0.0930591250924
6.110000,0.527203383484,-0.690821768821,-0.0338603445482,1.03455769829,0.0175646267495,1.21292511765,0.0934030028117
6.120000,0.527963090383,-0.690858727471,-0.0337529452945,1.03446061691,0.0179264752084,1.21279481816,0.0935409029417
6.130000,0.528752644266,-0.691310241476,-0.0342988356338,1.03454511926,0.0179473353251,1.21247405655,0.0931752355956
6.140000,0.52917709795,-0.69096255492,-0.0343671211535,1.03432993579,0.0174316326763,1.21178344573,0.0933821585204
6.150000,0.529573657883,-0.690561901411,-0.0347317414421,1.03400696697,0.017323021827,1.21159134151,0.09363641926
6.160000,0.530466255199,-0.690914754677,-0.0349036547019,1.03394243705,0.0176051942802,1.21149735564,0.0936660562865
6.170000,0.53130951717,-0.691001161227,-0.0338547950793,1.03367472101,0.0175680017303,1.21171210317,0.0935452768152
6.180000,0.531668911652,-0.691275659248,-0.0336158212555,1.03355870269,0.0179332703953,1.21214914989,0.0933865114831
6.190000,0.532237806282,-0.691235881073,-0.0335903157669,1.03348120292,0.0179600179352,1.212570779,0.0936030029898
6.200000,0.532802926574,-0.690920730809,-0.0336024048592,1.03302547876,0.0174468160528,1.21216630538,0.0940085948944
6.210000,0.533364296924,-0.690669844001,-0.0340301136764,1.03236587907,0.0173676161259,1.21205046811,0.0941017693976
6.220000,0.533921941575,-0.690357584683,-0.034180864861,1.03188271436,0.0180889383682,1.21191042298,0.0939177962157
6.230000,0.534498968023,-0.690108685495,-0.0338010715541,1.03176308521,0.0180561776605,1.21159196357,0.0937963495417
6.240000,0.535347903087,-0.689823682755,-0.0337389934002,1.03170673796,0.0177157613427,1.21159797466,0.0936205491394
6.250000,0.535841921913,-0.690069969443,-0.0333807895271,1.03158704275,0.0178350587044,1.21119256404,0.0936607709485
6.260000,0.535737480025,-0.690574267425,-0.0336339024304,1.03151909948,0.0175808512701,1.21110727305,0.0937230212317
6.270000,0.536428537507,-0.690545237755,-0.0334236553916,1.03120057419,0.0180816555794,1.21145979399,0.0940765049995
